Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2024/8/4, 23:15:00, 5360.50, 5362.00, 5358.00, 5358.75, 3428, 2875, 2064, 1364
2024/8/4, 23:30:00, 5359.00, 5361.75, 5356.00, 5360.75, 5819, 4880, 3217, 2602
2024/8/4, 23:45:00, 5360.75, 5360.75, 5352.75, 5353.00, 6235, 4763, 4117, 2118
2024/8/5, 00:00:00, 5353.00, 5357.25, 5347.50, 5350.75, 8313, 5509, 5273, 3040
2024/8/5, 00:15:00, 5350.75, 5353.25, 5347.75, 5350.75, 4544, 3202, 2789, 1755
2024/8/5, 00:30:00, 5350.75, 5354.00, 5346.50, 5348.50, 7922, 4924, 4971, 2951
2024/8/5, 00:45:00, 5348.50, 5349.00, 5342.25, 5342.50, 11392, 6522, 7872, 3520
2024/8/5, 01:00:00, 5342.50, 5344.75, 5337.50, 5340.50, 11421, 7980, 6953, 4468
2024/8/5, 01:15:00, 5340.75, 5344.00, 5334.25, 5336.25, 9412, 6421, 5457, 3955
2024/8/5, 01:30:00, 5335.75, 5336.00, 5301.50, 5318.00, 27945, 20275, 17341, 10604
2024/8/5, 01:45:00, 5318.00, 5318.50, 5266.25, 5282.50, 25447, 20661, 13378, 12069
2024/8/5, 02:00:00, 5282.75, 5294.25, 5263.50, 5280.25, 20866, 17146, 10311, 10555
2024/8/5, 02:15:00, 5280.25, 5289.00, 5262.25, 5274.75, 15800, 13283, 7763, 8037
2024/8/5, 02:30:00, 5275.25, 5300.00, 5272.75, 5296.00, 14168, 11767, 6994, 7174
2024/8/5, 02:45:00, 5296.25, 5301.50, 5287.50, 5288.75, 9569, 7834, 5053, 4516
2024/8/5, 03:00:00, 5288.25, 5296.25, 5278.50, 5284.75, 15174, 12688, 7733, 7441
2024/8/5, 03:15:00, 5284.75, 5307.25, 5282.25, 5296.25, 16588, 12400, 8418, 8170
2024/8/5, 03:30:00, 5296.50, 5311.25, 5290.00, 5303.75, 16016, 12060, 8241, 7775
2024/8/5, 03:45:00, 5303.50, 5320.00, 5303.25, 5317.00, 12770, 9507, 6546, 6224
2024/8/5, 04:00:00, 5317.00, 5334.75, 5300.00, 5322.00, 22739, 17469, 11127, 11612
2024/8/5, 04:15:00, 5321.75, 5339.00, 5318.00, 5322.75, 16255, 12440, 8239, 8016
2024/8/5, 04:30:00, 5322.75, 5329.00, 5311.75, 5316.25, 8652, 6768, 4079, 4573
2024/8/5, 04:45:00, 5315.75, 5318.50, 5300.50, 5305.25, 7647, 6097, 4065, 3582
2024/8/5, 05:00:00, 5305.25, 5315.75, 5295.00, 5303.00, 9391, 7151, 4630, 4761
2024/8/5, 05:15:00, 5302.75, 5306.50, 5293.50, 5306.00, 8472, 6609, 4266, 4206
2024/8/5, 05:30:00, 5306.00, 5309.50, 5279.25, 5281.50, 12223, 9348, 6394, 5829
2024/8/5, 05:45:00, 5281.50, 5308.50, 5280.50, 5305.75, 9342, 7343, 4356, 4986
2024/8/5, 06:00:00, 5305.25, 5306.75, 5288.25, 5290.75, 11867, 8272, 5754, 6113
2024/8/5, 06:15:00, 5291.25, 5295.25, 5273.75, 5282.50, 14565, 10779, 7813, 6752
2024/8/5, 06:30:00, 5282.75, 5288.00, 5266.00, 5277.75, 15509, 11165, 8197, 7312
2024/8/5, 06:45:00, 5277.75, 5290.00, 5272.00, 5288.00, 12473, 10021, 6434, 6039
2024/8/5, 07:00:00, 5288.00, 5296.25, 5274.50, 5288.75, 15799, 12084, 8448, 7351
2024/8/5, 07:15:00, 5288.75, 5291.25, 5272.25, 5274.50, 14052, 10392, 7842, 6210
2024/8/5, 07:30:00, 5274.50, 5281.75, 5262.50, 5273.75, 26213, 17734, 12803, 13410
2024/8/5, 07:45:00, 5274.25, 5274.75, 5246.75, 5256.00, 28919, 21894, 15135, 13784
2024/8/5, 08:00:00, 5256.00, 5267.75, 5235.25, 5236.50, 35092, 28249, 17826, 17266
2024/8/5, 08:15:00, 5236.75, 5238.50, 5189.50, 5200.00, 67355, 48697, 34606, 32749
2024/8/5, 08:30:00, 5200.25, 5235.75, 5181.25, 5217.50, 74882, 57303, 37074, 37808
2024/8/5, 08:45:00, 5217.75, 5219.50, 5194.50, 5212.50, 45048, 35246, 22781, 22267
2024/8/5, 09:00:00, 5212.25, 5257.50, 5207.00, 5242.25, 49009, 35027, 24334, 24675
2024/8/5, 09:15:00, 5242.25, 5250.50, 5220.75, 5221.00, 36470, 24465, 18422, 18048
2024/8/5, 09:30:00, 5220.75, 5266.00, 5207.25, 5246.75, 170208, 127599, 85488, 84720
2024/8/5, 09:45:00, 5246.75, 5286.25, 5242.75, 5256.50, 150966, 114947, 73476, 77490
2024/8/5, 10:00:00, 5257.75, 5315.75, 5257.75, 5281.75, 168813, 132541, 83428, 85385
2024/8/5, 10:15:00, 5281.75, 5290.00, 5250.25, 5251.00, 123895, 97884, 58793, 65102
2024/8/5, 10:30:00, 5251.00, 5284.75, 5250.50, 5266.75, 100175, 81499, 46498, 53677
2024/8/5, 10:45:00, 5267.00, 5296.75, 5262.75, 5268.75, 87478, 67958, 42115, 45363
2024/8/5, 11:00:00, 5268.75, 5308.75, 5258.00, 5303.00, 101507, 79011, 49644, 51863
2024/8/5, 11:15:00, 5302.75, 5314.25, 5298.00, 5301.25, 73440, 59307, 36864, 36576
2024/8/5, 11:30:00, 5301.25, 5325.25, 5298.50, 5305.00, 80549, 59803, 39089, 41460
2024/8/5, 11:45:00, 5305.00, 5314.75, 5295.50, 5308.75, 58432, 43744, 29584, 28848
2024/8/5, 12:00:00, 5308.75, 5321.00, 5301.25, 5319.50, 56098, 42084, 26957, 29141
2024/8/5, 12:15:00, 5319.50, 5340.75, 5319.00, 5340.25, 66229, 45004, 26949, 39280
2024/8/5, 12:30:00, 5340.50, 5340.50, 5309.00, 5312.00, 71793, 52713, 36957, 34836
2024/8/5, 12:45:00, 5312.00, 5312.50, 5289.00, 5294.00, 60086, 46252, 30965, 29121
2024/8/5, 13:00:00, 5294.00, 5304.50, 5287.25, 5299.75, 53542, 42136, 26546, 26996
2024/8/5, 13:15:00, 5299.50, 5313.00, 5298.75, 5301.50, 47785, 37664, 22257, 25528
2024/8/5, 13:30:00, 5301.25, 5313.50, 5299.50, 5305.00, 45624, 36905, 21052, 24572
2024/8/5, 13:45:00, 5304.75, 5307.00, 5291.75, 5295.25, 41106, 33947, 20469, 20637
2024/8/5, 14:00:00, 5295.50, 5296.75, 5282.50, 5283.75, 50504, 41028, 26315, 24189
2024/8/5, 14:15:00, 5284.00, 5296.25, 5282.00, 5294.25, 38345, 31595, 18276, 20069
2024/8/5, 14:30:00, 5294.25, 5298.75, 5269.50, 5271.00, 57280, 45367, 29781, 27499
2024/8/5, 14:45:00, 5270.75, 5278.00, 5261.00, 5262.25, 71606, 53961, 35611, 35995
2024/8/5, 15:00:00, 5262.25, 5276.75, 5259.00, 5259.50, 60182, 44719, 30747, 29435
2024/8/5, 15:15:00, 5259.50, 5272.25, 5258.00, 5269.00, 61990, 45383, 31491, 30499
2024/8/5, 15:30:00, 5269.25, 5274.00, 5256.50, 5257.25, 77694, 55084, 41309, 36385
2024/8/5, 15:45:00, 5257.25, 5284.25, 5253.50, 5280.25, 211626, 126637, 107820, 103806
2024/8/5, 16:00:00, 5280.00, 5312.00, 5274.75, 5289.75, 95743, 60565, 47011, 48732
2024/8/5, 16:15:00, 5289.75, 5300.75, 5288.00, 5299.50, 14647, 10149, 7491, 7156
2024/8/5, 16:30:00, 5299.75, 5301.25, 5296.00, 5297.50, 8199, 5421, 4377, 3822
2024/8/5, 16:45:00, 5297.75, 5309.50, 5297.75, 5309.50, 8406, 4064, 3300, 5106
2024/8/5, 18:00:00, 5311.25, 5330.50, 5311.25, 5326.00, 8859, 5980, 3433, 5426
2024/8/5, 18:15:00, 5325.75, 5334.75, 5325.25, 5330.25, 3696, 2863, 1732, 1964
2024/8/5, 18:30:00, 5330.00, 5332.00, 5325.00, 5327.00, 2783, 2256, 1331, 1452
2024/8/5, 18:45:00, 5327.00, 5327.25, 5314.00, 5322.75, 3651, 2844, 1790, 1861
2024/8/5, 19:00:00, 5322.50, 5328.25, 5322.25, 5325.75, 2367, 1989, 1018, 1349
2024/8/5, 19:15:00, 5325.50, 5326.00, 5318.00, 5321.25, 2125, 1752, 1051, 1074
2024/8/5, 19:30:00, 5321.50, 5329.25, 5321.50, 5327.25, 3318, 2611, 1462, 1856
2024/8/5, 19:45:00, 5327.25, 5335.25, 5327.00, 5335.00, 4568, 3523, 2095, 2473
2024/8/5, 20:00:00, 5335.25, 5336.75, 5323.00, 5325.75, 9227, 6860, 4601, 4626
2024/8/5, 20:15:00, 5325.75, 5327.50, 5318.50, 5325.25, 5876, 3892, 2808, 3068
2024/8/5, 20:30:00, 5325.50, 5333.50, 5324.00, 5333.00, 4103, 2819, 2004, 2099
2024/8/5, 20:45:00, 5333.00, 5347.50, 5332.75, 5347.50, 7162, 4620, 3185, 3977
2024/8/5, 21:00:00, 5347.25, 5366.75, 5344.25, 5362.00, 8398, 5292, 3400, 4998
2024/8/5, 21:15:00, 5362.00, 5365.00, 5347.50, 5350.50, 5959, 4404, 3238, 2721
2024/8/5, 21:30:00, 5350.50, 5351.00, 5337.00, 5342.00, 5670, 4295, 3071, 2599
2024/8/5, 21:45:00, 5341.75, 5353.50, 5338.75, 5352.75, 4389, 3262, 2083, 2306
2024/8/5, 22:00:00, 5352.50, 5354.75, 5341.00, 5344.25, 3822, 2987, 2020, 1802
2024/8/5, 22:15:00, 5344.25, 5350.00, 5343.50, 5347.25, 2465, 1991, 1221, 1244
2024/8/5, 22:30:00, 5347.00, 5349.00, 5343.25, 5348.50, 1945, 1459, 1031, 914
2024/8/5, 22:45:00, 5349.00, 5349.25, 5345.50, 5347.50, 1495, 1110, 864, 631
2024/8/5, 23:00:00, 5347.25, 5353.00, 5346.75, 5347.50, 2387, 1777, 1132, 1255
2024/8/5, 23:15:00, 5348.00, 5360.50, 5347.50, 5360.00, 3312, 2231, 1319, 1993
2024/8/5, 23:30:00, 5359.75, 5361.00, 5357.00, 5359.00, 1408, 1178, 771, 637
2024/8/5, 23:45:00, 5359.00, 5363.75, 5356.75, 5357.75, 2833, 2209, 1341, 1492
2024/8/6, 00:00:00, 5357.75, 5360.25, 5356.75, 5359.00, 1055, 878, 595, 460
2024/8/6, 00:15:00, 5358.75, 5361.75, 5356.50, 5358.50, 1566, 1151, 865, 701
2024/8/6, 00:30:00, 5358.75, 5359.50, 5349.25, 5350.00, 2331, 1940, 1238, 1093
2024/8/6, 00:45:00, 5350.25, 5352.50, 5347.50, 5351.00, 2101, 1588, 1099, 1002
2024/8/6, 01:00:00, 5350.75, 5353.00, 5330.75, 5338.75, 5595, 4332, 3188, 2407
2024/8/6, 01:15:00, 5339.00, 5352.00, 5338.75, 5351.75, 3296, 2525, 1475, 1821
2024/8/6, 01:30:00, 5351.50, 5360.50, 5349.25, 5356.25, 3693, 2796, 1900, 1793
2024/8/6, 01:45:00, 5356.75, 5357.00, 5349.25, 5353.00, 2701, 2094, 1516, 1185
2024/8/6, 02:00:00, 5352.75, 5358.25, 5342.00, 5349.00, 4736, 3699, 2318, 2418
2024/8/6, 02:15:00, 5348.75, 5354.25, 5343.25, 5353.00, 3551, 2715, 1871, 1680
2024/8/6, 02:30:00, 5353.25, 5354.50, 5342.00, 5343.75, 3838, 2928, 2010, 1828
2024/8/6, 02:45:00, 5343.75, 5343.75, 5329.75, 5335.50, 6605, 4695, 3226, 3379
2024/8/6, 03:00:00, 5335.75, 5335.75, 5323.25, 5327.00, 9224, 7331, 4634, 4590
2024/8/6, 03:15:00, 5327.00, 5345.25, 5325.50, 5336.75, 7311, 5731, 3643, 3668
2024/8/6, 03:30:00, 5337.00, 5341.00, 5325.00, 5331.50, 6473, 5298, 3141, 3332
2024/8/6, 03:45:00, 5331.50, 5335.75, 5323.25, 5328.75, 5025, 4051, 2621, 2404
2024/8/6, 04:00:00, 5328.75, 5332.75, 5308.00, 5312.50, 9946, 6996, 5643, 4303
2024/8/6, 04:15:00, 5312.75, 5326.25, 5308.25, 5322.75, 7730, 6060, 3825, 3905
2024/8/6, 04:30:00, 5322.25, 5326.75, 5315.50, 5320.75, 4532, 3508, 2379, 2153
2024/8/6, 04:45:00, 5320.50, 5329.75, 5315.50, 5317.75, 4373, 3373, 2320, 2053
2024/8/6, 05:00:00, 5318.00, 5318.00, 5297.75, 5302.50, 9238, 6414, 4551, 4687
2024/8/6, 05:15:00, 5302.00, 5310.50, 5293.50, 5308.75, 6379, 4779, 3401, 2978
2024/8/6, 05:30:00, 5308.75, 5308.75, 5288.75, 5299.25, 8163, 6095, 4198, 3965
2024/8/6, 05:45:00, 5299.25, 5305.00, 5293.00, 5300.25, 5889, 4463, 2775, 3114
2024/8/6, 06:00:00, 5300.00, 5308.50, 5294.00, 5307.75, 4531, 3701, 2213, 2318
2024/8/6, 06:15:00, 5307.75, 5310.25, 5299.75, 5309.00, 5257, 3821, 2380, 2877
2024/8/6, 06:30:00, 5309.00, 5326.00, 5309.00, 5317.25, 11002, 7508, 5390, 5612
2024/8/6, 06:45:00, 5317.25, 5327.75, 5316.25, 5322.75, 7916, 5192, 4086, 3830
2024/8/6, 07:00:00, 5322.75, 5329.75, 5322.25, 5327.25, 7100, 4640, 3627, 3473
2024/8/6, 07:15:00, 5327.50, 5329.75, 5322.75, 5329.50, 6766, 3441, 3568, 3198
2024/8/6, 07:30:00, 5329.50, 5337.25, 5313.00, 5315.25, 13890, 9140, 7525, 6365
2024/8/6, 07:45:00, 5315.50, 5322.00, 5309.00, 5319.50, 9035, 6538, 4200, 4835
2024/8/6, 08:00:00, 5320.00, 5321.25, 5310.25, 5318.25, 10660, 8494, 5357, 5303
2024/8/6, 08:15:00, 5318.50, 5320.50, 5309.50, 5313.00, 9804, 7930, 5262, 4542
2024/8/6, 08:30:00, 5312.75, 5313.75, 5294.75, 5299.25, 22455, 17631, 11276, 11179
2024/8/6, 08:45:00, 5299.00, 5303.75, 5295.50, 5299.25, 14799, 10520, 7237, 7562
2024/8/6, 09:00:00, 5299.00, 5305.25, 5296.00, 5299.00, 14368, 11026, 6895, 7473
2024/8/6, 09:15:00, 5299.25, 5308.50, 5291.25, 5296.25, 24492, 17576, 11435, 13057
2024/8/6, 09:30:00, 5296.50, 5310.00, 5283.50, 5289.50, 114178, 88553, 56912, 57266
2024/8/6, 09:45:00, 5289.50, 5329.50, 5283.00, 5323.50, 94973, 75989, 44074, 50899
2024/8/6, 10:00:00, 5323.25, 5344.50, 5316.25, 5336.50, 90314, 70489, 43792, 46522
2024/8/6, 10:15:00, 5336.75, 5348.00, 5329.75, 5334.25, 81146, 67017, 40241, 40905
2024/8/6, 10:30:00, 5334.25, 5355.75, 5326.25, 5354.25, 77055, 63439, 37124, 39931
2024/8/6, 10:45:00, 5354.00, 5370.25, 5351.75, 5358.50, 74107, 58877, 37328, 36779
2024/8/6, 11:00:00, 5358.50, 5363.50, 5347.75, 5350.00, 49860, 42111, 25372, 24488
2024/8/6, 11:15:00, 5349.75, 5353.75, 5328.25, 5328.75, 51746, 42683, 27126, 24620
2024/8/6, 11:30:00, 5329.00, 5348.00, 5328.50, 5345.75, 58924, 49677, 29310, 29614
2024/8/6, 11:45:00, 5346.00, 5365.00, 5341.50, 5363.75, 48734, 39753, 24123, 24611
2024/8/6, 12:00:00, 5364.00, 5369.25, 5360.50, 5369.00, 35936, 29696, 17613, 18323
2024/8/6, 12:15:00, 5369.00, 5374.75, 5360.25, 5365.00, 34458, 27058, 17086, 17372
2024/8/6, 12:30:00, 5365.00, 5370.25, 5359.75, 5366.50, 23392, 18372, 11962, 11430
2024/8/6, 12:45:00, 5366.50, 5385.75, 5366.50, 5381.25, 55709, 34306, 23574, 32135
2024/8/6, 13:00:00, 5381.50, 5386.75, 5378.50, 5381.75, 33234, 26815, 16728, 16506
2024/8/6, 13:15:00, 5381.75, 5384.00, 5375.50, 5383.50, 30615, 24883, 14856, 15759
2024/8/6, 13:30:00, 5383.75, 5387.75, 5377.75, 5380.75, 28805, 22942, 13738, 15067
2024/8/6, 13:45:00, 5380.75, 5389.50, 5376.25, 5384.00, 25561, 19863, 12586, 12975
2024/8/6, 14:00:00, 5384.25, 5385.50, 5373.75, 5377.25, 27216, 22232, 13580, 13636
2024/8/6, 14:15:00, 5377.00, 5394.50, 5376.75, 5394.00, 31660, 22551, 14639, 17021
2024/8/6, 14:30:00, 5394.25, 5401.50, 5389.50, 5399.00, 34219, 25281, 16557, 17662
2024/8/6, 14:45:00, 5399.00, 5403.25, 5379.25, 5379.75, 39710, 29836, 21397, 18313
2024/8/6, 15:00:00, 5379.50, 5381.00, 5355.25, 5365.25, 86730, 66891, 44063, 42667
2024/8/6, 15:15:00, 5365.50, 5381.75, 5354.75, 5372.25, 66552, 51895, 32913, 33639
2024/8/6, 15:30:00, 5372.25, 5375.50, 5361.00, 5361.50, 60874, 49575, 31449, 29425
2024/8/6, 15:45:00, 5361.50, 5366.50, 5323.75, 5326.00, 201897, 130063, 111303, 90594
2024/8/6, 16:00:00, 5326.00, 5330.75, 5316.00, 5322.25, 73591, 48650, 36952, 36639
2024/8/6, 16:15:00, 5322.50, 5341.00, 5317.50, 5329.25, 31068, 22623, 14439, 16629
2024/8/6, 16:30:00, 5329.25, 5329.75, 5317.75, 5319.50, 10040, 7687, 5095, 4945
2024/8/6, 16:45:00, 5319.50, 5319.50, 5299.50, 5310.25, 10597, 7851, 5504, 5093
2024/8/6, 18:00:00, 5302.75, 5321.00, 5297.50, 5314.25, 9694, 6595, 4946, 4748
2024/8/6, 18:15:00, 5314.25, 5324.00, 5310.50, 5315.00, 7252, 5447, 3253, 3999
2024/8/6, 18:30:00, 5315.25, 5316.75, 5310.50, 5312.00, 2169, 1863, 1149, 1020
2024/8/6, 18:45:00, 5312.25, 5313.00, 5307.75, 5311.75, 1791, 1515, 778, 1013
2024/8/6, 19:00:00, 5312.00, 5316.75, 5307.25, 5312.25, 2695, 2446, 1251, 1444
2024/8/6, 19:15:00, 5312.50, 5312.75, 5303.00, 5305.75, 3268, 2812, 1743, 1525
2024/8/6, 19:30:00, 5305.50, 5306.25, 5302.00, 5305.00, 1784, 1623, 777, 1007
2024/8/6, 19:45:00, 5304.75, 5307.00, 5301.50, 5304.75, 2044, 1754, 1012, 1032
2024/8/6, 20:00:00, 5304.75, 5317.00, 5303.50, 5314.50, 6478, 5396, 2745, 3733
2024/8/6, 20:15:00, 5314.25, 5323.50, 5310.75, 5323.00, 4079, 3234, 1838, 2241
2024/8/6, 20:30:00, 5323.00, 5330.00, 5319.75, 5328.00, 3848, 2909, 1873, 1975
2024/8/6, 20:45:00, 5328.00, 5329.50, 5321.75, 5325.00, 2992, 2398, 1532, 1460
2024/8/6, 21:00:00, 5325.50, 5326.25, 5320.50, 5324.25, 2810, 2375, 1350, 1460
2024/8/6, 21:15:00, 5324.50, 5331.00, 5323.25, 5330.00, 3004, 2332, 1406, 1598
2024/8/6, 21:30:00, 5329.75, 5343.25, 5328.50, 5341.75, 8844, 5999, 3905, 4939
2024/8/6, 21:45:00, 5342.00, 5351.00, 5341.00, 5349.25, 10889, 7668, 4685, 6204
2024/8/6, 22:00:00, 5349.25, 5350.75, 5343.50, 5347.50, 6141, 4822, 3078, 3063
2024/8/6, 22:15:00, 5347.75, 5365.25, 5346.25, 5362.00, 6748, 4647, 3029, 3719
2024/8/6, 22:30:00, 5362.00, 5365.50, 5360.25, 5360.50, 4052, 3015, 2220, 1832
2024/8/6, 22:45:00, 5360.75, 5363.25, 5358.00, 5359.25, 2131, 1480, 1096, 1035
2024/8/6, 23:00:00, 5359.50, 5373.00, 5358.75, 5366.75, 6416, 3800, 2511, 3905
2024/8/6, 23:15:00, 5367.00, 5369.50, 5362.25, 5368.25, 3573, 2600, 1674, 1899
2024/8/6, 23:30:00, 5368.50, 5374.75, 5365.25, 5373.25, 3353, 2423, 1505, 1848
2024/8/6, 23:45:00, 5373.25, 5373.50, 5367.25, 5370.50, 3105, 2252, 1717, 1388
2024/8/7, 00:00:00, 5371.00, 5378.00, 5371.00, 5376.75, 2778, 2191, 1245, 1533
2024/8/7, 00:15:00, 5377.25, 5377.25, 5370.25, 5374.00, 2551, 1993, 1313, 1238
2024/8/7, 00:30:00, 5374.00, 5380.75, 5371.75, 5376.50, 3241, 2502, 1425, 1816
2024/8/7, 00:45:00, 5376.50, 5378.25, 5374.25, 5376.00, 1449, 1158, 779, 670
2024/8/7, 01:00:00, 5376.00, 5376.75, 5370.50, 5370.75, 3228, 2180, 1985, 1243
2024/8/7, 01:15:00, 5371.00, 5376.50, 5369.75, 5376.00, 2487, 1852, 1245, 1242
2024/8/7, 01:30:00, 5376.25, 5377.75, 5366.00, 5366.25, 3816, 2882, 2167, 1649
2024/8/7, 01:45:00, 5366.25, 5368.50, 5362.00, 5364.00, 4224, 3217, 2074, 2150
2024/8/7, 02:00:00, 5364.25, 5367.50, 5356.00, 5358.50, 5833, 4506, 3050, 2783
2024/8/7, 02:15:00, 5358.50, 5360.00, 5345.00, 5357.25, 7532, 5975, 4106, 3426
2024/8/7, 02:30:00, 5357.50, 5359.25, 5355.25, 5358.00, 2061, 1652, 1049, 1012
2024/8/7, 02:45:00, 5358.00, 5361.25, 5354.75, 5360.50, 2321, 1801, 1189, 1132
2024/8/7, 03:00:00, 5360.50, 5365.75, 5347.25, 5358.00, 9234, 6857, 4601, 4633
2024/8/7, 03:15:00, 5357.75, 5360.25, 5341.25, 5345.75, 7413, 5645, 3892, 3521
2024/8/7, 03:30:00, 5345.75, 5363.25, 5345.50, 5350.25, 7678, 5950, 3594, 4084
2024/8/7, 03:45:00, 5350.25, 5356.00, 5342.75, 5350.50, 8767, 6693, 4206, 4561
2024/8/7, 04:00:00, 5350.75, 5371.75, 5348.25, 5369.25, 8883, 7283, 4347, 4536
2024/8/7, 04:15:00, 5369.25, 5374.00, 5366.25, 5370.50, 5623, 4329, 2916, 2707
2024/8/7, 04:30:00, 5370.25, 5372.00, 5365.50, 5367.50, 3227, 2503, 1602, 1625
2024/8/7, 04:45:00, 5367.25, 5380.00, 5367.00, 5380.00, 4692, 3677, 2276, 2416
2024/8/7, 05:00:00, 5379.75, 5384.50, 5375.75, 5381.75, 7425, 4908, 3742, 3683
2024/8/7, 05:15:00, 5381.50, 5388.00, 5376.00, 5386.75, 5542, 4102, 2606, 2936
2024/8/7, 05:30:00, 5386.75, 5388.75, 5379.75, 5380.75, 5241, 3633, 2644, 2597
2024/8/7, 05:45:00, 5381.00, 5384.75, 5376.75, 5384.00, 4357, 3232, 2197, 2160
2024/8/7, 06:00:00, 5384.00, 5388.25, 5382.00, 5387.75, 5485, 3817, 2739, 2746
2024/8/7, 06:15:00, 5387.75, 5388.50, 5382.75, 5387.50, 3366, 2345, 1695, 1671
2024/8/7, 06:30:00, 5387.50, 5390.25, 5386.50, 5388.50, 6124, 3440, 2888, 3236
2024/8/7, 06:45:00, 5388.50, 5392.50, 5387.50, 5390.50, 5615, 3217, 2162, 3453
2024/8/7, 07:00:00, 5390.50, 5393.00, 5389.50, 5390.50, 4707, 3396, 2317, 2390
2024/8/7, 07:15:00, 5390.25, 5395.25, 5389.50, 5390.25, 4097, 2712, 1875, 2222
2024/8/7, 07:30:00, 5390.00, 5391.00, 5383.25, 5389.25, 7468, 5267, 3829, 3639
2024/8/7, 07:45:00, 5389.25, 5390.25, 5380.25, 5383.00, 8274, 5879, 4569, 3705
2024/8/7, 08:00:00, 5383.00, 5384.50, 5378.25, 5384.25, 7998, 5929, 3782, 4216
2024/8/7, 08:15:00, 5384.25, 5385.75, 5378.75, 5381.50, 7155, 5309, 3837, 3318
2024/8/7, 08:30:00, 5381.75, 5390.25, 5381.75, 5388.75, 8789, 6290, 4166, 4623
2024/8/7, 08:45:00, 5388.50, 5389.25, 5383.25, 5387.75, 7180, 5474, 3584, 3596
2024/8/7, 09:00:00, 5387.50, 5390.25, 5380.25, 5382.25, 9722, 7286, 4949, 4773
2024/8/7, 09:15:00, 5382.00, 5391.00, 5380.50, 5389.00, 12810, 8622, 5270, 7540
2024/8/7, 09:30:00, 5389.00, 5406.00, 5384.50, 5402.50, 107937, 86239, 51849, 56088
2024/8/7, 09:45:00, 5402.50, 5416.00, 5398.50, 5414.75, 90999, 73318, 44196, 46803
2024/8/7, 10:00:00, 5414.50, 5420.50, 5402.00, 5407.25, 92437, 74702, 46846, 45591
2024/8/7, 10:15:00, 5407.25, 5412.00, 5386.50, 5391.25, 90648, 71436, 47011, 43637
2024/8/7, 10:30:00, 5391.50, 5405.25, 5388.75, 5405.25, 70722, 57405, 33936, 36786
2024/8/7, 10:45:00, 5405.50, 5414.75, 5404.25, 5408.75, 53825, 42806, 26810, 27015
2024/8/7, 11:00:00, 5408.75, 5415.75, 5399.75, 5402.75, 45783, 37226, 22963, 22820
2024/8/7, 11:15:00, 5402.50, 5405.75, 5392.75, 5399.25, 48879, 39398, 24392, 24487
2024/8/7, 11:30:00, 5399.50, 5404.25, 5384.75, 5385.75, 44994, 34661, 22663, 22331
2024/8/7, 11:45:00, 5386.00, 5387.50, 5374.25, 5384.25, 57609, 45057, 29778, 27831
2024/8/7, 12:00:00, 5384.50, 5384.75, 5361.75, 5376.75, 66445, 50991, 30971, 35474
2024/8/7, 12:15:00, 5376.50, 5385.00, 5371.75, 5380.50, 43088, 33097, 21317, 21771
2024/8/7, 12:30:00, 5380.50, 5382.50, 5365.25, 5365.75, 33732, 27085, 17664, 16068
2024/8/7, 12:45:00, 5365.50, 5370.00, 5350.00, 5354.25, 57200, 44024, 29564, 27636
2024/8/7, 13:00:00, 5354.00, 5357.50, 5333.50, 5338.00, 61217, 47527, 30932, 30285
2024/8/7, 13:15:00, 5338.00, 5350.50, 5326.25, 5340.00, 65521, 49586, 32900, 32621
2024/8/7, 13:30:00, 5340.00, 5353.50, 5339.00, 5340.50, 45127, 35110, 21695, 23432
2024/8/7, 13:45:00, 5340.50, 5343.50, 5318.00, 5323.75, 54566, 42594, 27998, 26568
2024/8/7, 14:00:00, 5323.50, 5325.50, 5302.75, 5303.25, 56501, 40221, 31788, 24713
2024/8/7, 14:15:00, 5303.50, 5315.75, 5297.50, 5310.00, 66367, 49161, 31950, 34417
2024/8/7, 14:30:00, 5309.75, 5311.00, 5297.75, 5303.00, 47621, 38498, 23824, 23797
2024/8/7, 14:45:00, 5302.75, 5307.00, 5291.75, 5298.00, 58231, 44863, 28943, 29288
2024/8/7, 15:00:00, 5298.00, 5324.25, 5296.50, 5311.25, 63677, 49446, 30213, 33464
2024/8/7, 15:15:00, 5311.50, 5324.25, 5307.00, 5314.00, 45348, 36918, 22692, 22656
2024/8/7, 15:30:00, 5313.75, 5321.25, 5305.25, 5307.75, 55983, 44650, 27241, 28742
2024/8/7, 15:45:00, 5308.00, 5315.00, 5283.50, 5290.00, 159543, 100776, 78942, 80601
2024/8/7, 16:00:00, 5290.00, 5295.00, 5285.00, 5290.50, 58307, 35637, 26526, 31781
2024/8/7, 16:15:00, 5290.50, 5292.00, 5272.00, 5277.00, 29080, 13910, 13670, 15410
2024/8/7, 16:30:00, 5276.75, 5280.25, 5274.00, 5274.75, 8869, 5815, 3614, 5255
2024/8/7, 16:45:00, 5274.75, 5276.00, 5258.00, 5263.50, 30028, 8129, 7322, 22706
2024/8/7, 18:00:00, 5269.50, 5276.50, 5264.00, 5264.75, 7399, 5321, 3457, 3942
2024/8/7, 18:15:00, 5264.50, 5278.75, 5264.50, 5277.75, 5784, 3989, 2536, 3248
2024/8/7, 18:30:00, 5277.75, 5280.25, 5275.00, 5275.75, 2990, 2480, 1397, 1593
